Title,Stock_Status,Price,Dealer,Rating,Num_review
2024 Ford Edge SE,New,"$30,197",Audi Westmont,4.5,"(3,906 reviews)"
2024 Ford Edge Titanium,New,"$51,675",Fields Volvo Cars of Northfield,4.5,"(1,385 reviews)"
2024 Ford Edge SEL,New,"$50,892",Toyota on Edens,4.5,"(2,071 reviews)"
2024 Ford Bronco Sport Big Bend,Used,"$29,900",Cars147.com,4.4,"(8,973 reviews)"
2025 Chevrolet Trax FWD 2RS,New,"$67,755",Willowbrook Ford Kia,4.8,"(1,290 reviews)"
2024 GMC Sierra 1500 Denali,Used,"$7,500",Willowbrook Ford Kia,4.5,(392 reviews)
2021 Chevrolet Trailblazer LT,New,"$51,795",Autohaus on Edens,4.9,"(4,733 reviews)"
2025 Lincoln Aviator PREMIERE,New,"$62,527",International Car Center,4.6,"(1,324 reviews)"
2024 Lincoln Nautilus Reserve,New,"$54,988",Chicago Motor Credit,4,(83 reviews)
2024 Audi Q8 e-tron Premium Plus,New,"$44,910",McGrath Kia Highland Park,4.8,"(3,915 reviews)"
2021 BMW M340 i xDrive,New,"$62,035",Genesis of Downers Grove,0,(267 reviews)
2016 Jeep Renegade Trailhawk,New,"$36,268",Castle Mazda Downers Grove,4.9,"(4,733 reviews)"
2023 Chevrolet Trailblazer ACTIV,New,"$45,961",Rizza Cadillac Buick GMC,5,"(6,717 reviews)"
2023 Tesla Model S Base,New,"$38,814",Rizza Cadillac Buick GMC,5,"(6,717 reviews)"
2023 BMW X5 PHEV xDrive45e,New,"$30,559",Rizza Cadillac Buick GMC,4.9,"(4,733 reviews)"
1996 Mercury Grand Marquis GS,New,"$25,835",Rizza Cadillac Buick GMC,4.9,"(3,657 reviews)"
2016 MINI Clubman Cooper S,New,"$62,500",INFINITI of Orland Park A Zeigler Auto Group Company,4.9,"(3,657 reviews)"
2023 Jeep Wrangler 4xe Rubicon,Chevrolet Certified,"$21,133",Orland Toyota,4.5,"(2,007 reviews)"
2013 Ford Transit Connect XLT Premium,New,"$67,215",Family Hyundai,4.5,"(2,007 reviews)"
2023 Jeep Wrangler 4xe Rubicon,New,"$66,850",Muller Honda,4.5,(231 reviews)
2024 Acura RDX Advance Package,New,"$84,380",Mercedes-Benz of Orland Park,4.5,"(2,007 reviews)"
2022 Hyundai Tucson SE,BMW Certified,"$42,000",Bettenhausen Chrysler Dodge Jeep RAM,4.7,"(3,428 reviews)"
2025 Honda HR-V AWD Sport,Used,"$14,500",Napleton's River Oaks Chrysler Jeep Dodge RAM,4.8,(741 reviews)
2023 Chevrolet Bolt EUV Premier,Used,"$25,150",Auto's of Chicago,0,(88 reviews)
2019 Kia Forte S,Used,"$58,966",Zeigler Nissan of Orland Park,4.1,"(1,123 reviews)"
2025 Mercedes-Benz GLC 300 4MATIC Coupe,Used,"$44,200",Audi Orland Park,4.3,(49 reviews)
2019 BMW X6 xDrive35i,Used,"$13,700",Bettenhausen Chrysler Dodge Jeep RAM,0,(16 reviews)
2024 Jeep Grand Cherokee L Laredo,Used,"$5,997",Phillips Chevrolet of Lansing,4.1,"(1,123 reviews)"
2024 Hyundai Elantra SEL,Used,"$45,995",Phillips Chevrolet of Lansing,4.4,"(1,356 reviews)"
2024 Mazda CX-90 PHEV Base,Used,"$6,980",Bettenhausen Chrysler Dodge Jeep RAM,4.4,"(1,356 reviews)"
2024 Nissan Pathfinder SV 4WD,Used,"$43,962",Sunrise Chevrolet of Glendale Heights,4.9,"(1,689 reviews)"
2024 Chrysler Pacifica L,New,"$54,100",Sunrise Chevrolet of Glendale Heights,4.4,"(1,356 reviews)"
2024 GMC Terrain SLT,Used,"$22,500",DuPage CDJR,4.8,(297 reviews)
2025 Honda HR-V AWD Sport,New,"$28,255",DuPage CDJR,4,(441 reviews)
2019 BMW X6 SDrive35i,Used,"$36,998",Ford of Homewood,4.4,"(3,359 reviews)"
2023 Mazda CX-50 2.5 S,Used,"$11,999",DuPage CDJR,0,(105 reviews)
2014 Buick LaCrosse Premium,New,"$67,245",Tasca Chevrolet Wheeling,4.7,"(1,245 reviews)"
2021 Nissan Sentra SV,Used,"$37,994",Dick Wickstrom Chevrolet,5,(6 reviews)
2017 Volkswagen Passat SE,New,"$33,694",Muller Subaru Volkswagen,4.9,"(1,951 reviews)"
2021 RAM 1500 Bighorn,New,"$21,965",Patrick Hyundai of Schaumburg,4.6,"(1,934 reviews)"
2022 Mazda MX-30 Premium Plus,New,"$27,495",Affinity Auto Sales,4.5,"(1,575 reviews)"
2022 Hyundai Santa Fe Plug-In Hybrid SEL Convenience,New,"$55,859",CarMax Tinley Park,0,(1 review)
2021 Chevrolet Equinox LS,Nissan Certified,"$37,000",Patrick Hyundai of Schaumburg,4.8,"(3,407 reviews)"
2024 Ford Edge SE,New,"$52,964",Zeigler Chrysler Dodge Jeep Ram of Schaumburg,4.8,"(3,407 reviews)"
2020 Chevrolet Equinox 1LT,New,"$32,985",Zeigler Chrysler Dodge Jeep Ram of Schaumburg,4.8,"(3,407 reviews)"
2024 Ford Escape Platinum,New,"$29,505",City Volkswagen of Highland,4.8,"(3,407 reviews)"
2024 Mazda CX-30 Premium Package,Used,"$28,998",Zeigler Chrysler Dodge Jeep Ram of Schaumburg,4.7,"(3,762 reviews)"
2022 Ford Mustang Mach-E GT,Used,"$16,998",Hawk Ford of Carol Stream,4.7,"(2,521 reviews)"
2024 Volkswagen Tiguan 2.0T SE R-Line Black,Used,"$18,998",Webb Ford,4.8,(668 reviews)
2022 Chevrolet Trailblazer Activ,Used,"$15,998",Napleton's Arlington Heights Chrysler Dodge Jeep RAM,4.9,(982 reviews)
2021 Acura TLX Technology,Used,"$35,998",Frankfort Auto Haus,4.7,(993 reviews)
2025 Acura Integra Base,Used,"$22,998",Mercedes-Benz of Hoffman Estates,4.2,(449 reviews)
2025 Acura RDX A-Spec Advance,Used,"$29,998",Carvibe LLC,4.6,"(2,549 reviews)"
2024 Ford Bronco Sport Big Bend,Used,"$19,998",Muller's Woodfield Acura,4,(360 reviews)
2022 Hyundai Santa Fe SEL 2.4,Used,"$19,998",South Oak Dodge Chrysler Jeep RAM,0,(19 reviews)
2022 Chevrolet Equinox LS,New,"$38,349",Land Rover Schaumburg,3.6,(127 reviews)
2025 Honda HR-V AWD Sport,Used,"$18,771",Bettenhausen Chrysler Dodge Jeep RAM,4.8,"(1,358 reviews)"
2024 Lincoln Corsair Premiere,New,"$42,660",Currie Motors Ford of Frankfort,4.9,"(5,069 reviews)"
2024 Mazda CX-50 2.5 S Preferred Package,New,"$32,475",Currie Motors Ford of Frankfort,4.2,(320 reviews)
2024 Chevrolet Silverado 1500 LT Trail Boss,Used,"$33,933",Currie Motors Ford of Frankfort,4,"(3,042 reviews)"
2024 Chrysler Pacifica Limited,New,"$34,979",Currie Motors Ford of Frankfort,4.6,"(1,558 reviews)"
2024 Audi Q8 e-tron Prestige,Used,"$23,998",Fair Oaks Ford,4.8,"(1,479 reviews)"
2025 Volvo XC90 B6 Plus 6-Seater,Used,"$27,981",Chevrolet of Naperville,4.3,"(3,521 reviews)"
2025 RAM 1500 Big Horn,New,"$34,195",Woody Buick GMC Naperville,3.9,"(2,006 reviews)"
2024 Honda CR-V Hybrid Sport Touring,New,"$56,400",The Chevrolet Exchange,3.6,(209 reviews)
2010 Mazda MX-5 Miata Grand Touring,New,"$31,682",Fair Oaks Lincoln,4.9,"(2,487 reviews)"
2024 Ford Mustang EcoBoost,Used,"$22,699",Fair Oaks Lincoln,0,(18 reviews)
2024 Ford Mustang GT Premium,Used,"$22,991",Audi Naperville,0,(2 reviews)
2024 Mercedes-Benz AMG GLA 35 Base,New,"$29,385",BMW of Barrington,0,(1 review)
2010 Mazda MX-5 Miata Sport,New,"$47,506",Auto Park Chrysler Dodge Jeep Ram,0,(4 reviews)
2019 Ford Escape SE,New,"$32,660",Arnie Bauer Chevrolet GMC,0,(5 reviews)
2025 Kia Sorento SX,New,"$58,749",Heiser Ford Lincoln,0,(15 reviews)
2025 Genesis G70 2.5T,New,"$41,868",Lexus of Milwaukee,0,(5 reviews)
2024 Mazda CX-30 Premium Package,New,"$91,940",International Autos,4.3,"(3,053 reviews)"
2024 Cadillac LYRIQ Sport w/1SK,New,"$68,955",Diamond Jim's Motorcars,4.6,"(4,982 reviews)"
2024 Cadillac LYRIQ Sport w/1SF,Used,"$38,490",Lynch Chrysler Dodge Jeep RAM,4.3,"(1,165 reviews)"
2024 Cadillac LYRIQ Sport w/1SF,Used,"$11,500",Janesville Kia,3.9,(594 reviews)
2024 Cadillac LYRIQ Sport w/1SJ,New,"$36,675",Heller Motors,4.6,"(3,601 reviews)"
2024 INFINITI QX55 LUXE,New,"$64,815",McGrath Acura of Downtown Chicago,4.9,"(1,347 reviews)"
2024 Toyota Camry SE,Mercedes-Benz Certified,"$49,994",Volkswagen of Downtown Chicago,2.5,(14 reviews)
2024 Hyundai Tucson SE,Used,"$13,990",Honda of Downtown Chicago,4.6,(793 reviews)
2018 Honda Accord Hybrid EX-L,Used,"$9,950",CarMax Roanoke,4.6,(793 reviews)
2024 Mercedes-Benz AMG GT 53 C,New,"$43,290",West Chicago Auto Mall,4.6,(793 reviews)
2025 RAM 1500 Big Horn/Lone Star,New,"$50,630",Mercedes-Benz of Chicago,4.8,"(3,726 reviews)"
2023 Dodge Durango GT Plus AWD,New,"$32,670",Marino Chrysler Jeep Dodge RAM,0,(120 reviews)
2013 Lexus GS 350 Base,New,"$77,660",Chrysler Dodge Jeep Ram of Chicago,4.5,(776 reviews)
2023 Nissan Altima 2.5 SV,New,"$68,105",McGrath City Hyundai,4.6,"(2,409 reviews)"
2024 Audi Q5 Premium 45 TFSI S line quattro,New,"$67,765",Currie Motors Chevrolet,4.6,(195 reviews)
2023 Dodge Challenger R/T Scat Pack,New,"$74,085",The Autobarn Mazda of Evanston,4.8,(485 reviews)
2025 Chevrolet Trailblazer LT,New,"$53,625",Al Piemonte Nissan,4.5,(776 reviews)
2021 Chevrolet Blazer 2LT,Used,"$34,999",Sherman Dodge Chrysler Jeep RAM,4.3,(744 reviews)
2024 Jeep Wagoneer Base,New,"$28,380",Mike Haggerty Buick GMC,4.7,"(1,728 reviews)"
2025 Chevrolet Equinox 1LT,Used,"$21,884",Ed Napleton Honda,4.8,(543 reviews)
2024 Chevrolet Silverado 1500 LT Trail Boss,New,"$135,290",CarMax Tulsa,3.8,(399 reviews)
2024 Jeep Grand Cherokee L Altitude,New,"$54,515",CarMax Pensacola,3.7,(55 reviews)
2024 Chrysler Pacifica Limited,Used,"$33,000",CarMax Cleveland East,2.8,"(1,047 reviews)"
2024 Ford F-150 XLT,Used,"$19,549",CarMax El Paso West,2.8,"(1,047 reviews)"
2024 Jeep Grand Cherokee 4xe Anniversary Edition,Nissan Certified,"$23,949",CarMax Savannah,4.7,"(3,022 reviews)"
2023 Hyundai Santa Fe SEL 2.4,Audi Certified,"$43,500",CarMax Capitol Expressway,3.2,(51 reviews)
2014 Dodge Durango R/T,New,"$48,999",CarMax Potomac Mills,4.9,(103 reviews)
2024 Volkswagen Tiguan 2.0T SE R-Line Black 4MOTION,New,"$24,808",CarMax Winston-Salem,4,(61 reviews)
2024 Hyundai Elantra SEL,Chevrolet Certified,"$24,140",CarMax Jackson (TN),0,(4 reviews)
2018 Chevrolet Camaro 2SS,New,"$71,922",Napleton Ford of Oak Lawn,4.2,(97 reviews)
2016 Ford F-150 Lariat,New,"$34,338",Advantage Chevrolet,4.5,"(3,906 reviews)"
2024 Hyundai Kona SEL,New,"$63,115",Westfield Ford,4.5,"(3,906 reviews)"
2024 Chrysler Pacifica Limited,New,"$40,999",Napleton's Oak Lawn Mazda,4.5,"(3,906 reviews)"
2025 RAM 1500 Laramie,New,"$49,349",Old Orchard Nissan,4.5,"(3,906 reviews)"
2024 Volkswagen Tiguan 2.0T SE 4MOTION,New,"$60,820",The Autobarn Volkswagen of Countryside,4.5,"(1,385 reviews)"
2021 Chevrolet Trailblazer RS,New,"$55,665",CarMax Hillside (Eisenhower Expy),4.5,"(2,071 reviews)"
2024 Ford Escape Active,Used,"$24,401",McGrath Acura of Morton Grove,4.4,"(8,973 reviews)"
2024 Ford F-150 STX,Used,"$15,977",McGrath Acura of Morton Grove,4.8,"(1,290 reviews)"
2025 RAM 1500 Big Horn/Lone Star,New,"$35,406",McGrath Acura of Morton Grove,4.5,(392 reviews)
2003 Chevrolet Corvette Z06,New,"$24,701",Golf Mill Ford,4.9,"(4,733 reviews)"
2024 Mercedes-Benz Sprinter 3500XD High Roof,Used,"$33,995",Hertz Car Sales Des Plaines,4.6,"(1,324 reviews)"
2011 Chevrolet Silverado 1500 Work Truck,Used,"$34,998",Golf Mill Chevrolet,4,(83 reviews)
2024 Acura TLX A-Spec,New,"$28,100",AutoNation Honda O'Hare,4.8,"(3,915 reviews)"
2024 Jeep Wrangler 4xe Sahara,New,"$48,865",Napleton Lincoln Blue Island,0,(267 reviews)
2024 Land Rover Discovery Sport Core S,New,"$61,350",Wilkins Mazda,4.9,"(4,733 reviews)"
2024 Jeep Grand Cherokee L Limited,New,"$33,504",Golf Mill Chevrolet,5,"(6,717 reviews)"
2024 Ford F-150 XLT,Used,"$26,785",Larry Roesch Dodge Chrysler Jeep RAM,5,"(6,717 reviews)"
2024 Ford Edge SE,New,"$30,197",Audi Westmont,4.9,"(4,733 reviews)"
2024 Ford Edge Titanium,New,"$51,675",Fields Volvo Cars of Northfield,4.9,"(3,657 reviews)"
2024 Ford Edge SEL,New,"$50,892",Toyota on Edens,4.9,"(3,657 reviews)"
2024 Ford Bronco Sport Big Bend,Used,"$29,900",Cars147.com,4.5,"(2,007 reviews)"
2025 Chevrolet Trax FWD 2RS,New,"$67,755",Willowbrook Ford Kia,4.5,"(2,007 reviews)"
2024 GMC Sierra 1500 Denali,Used,"$7,500",Willowbrook Ford Kia,4.5,(231 reviews)
2021 Chevrolet Trailblazer LT,New,"$51,795",Autohaus on Edens,4.5,"(2,007 reviews)"
2025 Lincoln Aviator PREMIERE,New,"$62,527",International Car Center,4.7,"(3,428 reviews)"
2024 Lincoln Nautilus Reserve,New,"$54,988",Chicago Motor Credit,4.8,(741 reviews)
2024 Audi Q8 e-tron Premium Plus,New,"$44,910",McGrath Kia Highland Park,0,(88 reviews)
2021 BMW M340 i xDrive,New,"$62,035",Genesis of Downers Grove,4.1,"(1,123 reviews)"
2016 Jeep Renegade Trailhawk,New,"$36,268",Castle Mazda Downers Grove,4.3,(49 reviews)
2023 Chevrolet Trailblazer ACTIV,New,"$45,961",Rizza Cadillac Buick GMC,0,(16 reviews)
2023 BMW X5 PHEV xDrive45e,New,"$38,814",Rizza Cadillac Buick GMC,4.1,"(1,123 reviews)"
2023 Tesla Model S Base,New,"$30,559",Rizza Cadillac Buick GMC,4.4,"(1,356 reviews)"
2016 MINI Clubman Cooper S,New,"$25,835",Rizza Cadillac Buick GMC,4.4,"(1,356 reviews)"
1996 Mercury Grand Marquis GS,New,"$62,500",INFINITI of Orland Park A Zeigler Auto Group Company,4.9,"(1,689 reviews)"
2023 Jeep Wrangler 4xe Rubicon,Chevrolet Certified,"$21,133",Orland Toyota,4.4,"(1,356 reviews)"
2013 Ford Transit Connect XLT Premium,New,"$67,215",Family Hyundai,4.8,(297 reviews)
2023 Jeep Wrangler 4xe Rubicon,New,"$66,850",Muller Honda,4,(441 reviews)
2024 Acura RDX Advance Package,New,"$84,380",Mercedes-Benz of Orland Park,4.4,"(3,359 reviews)"
2022 Hyundai Tucson SE,BMW Certified,"$42,000",Bettenhausen Chrysler Dodge Jeep RAM,0,(105 reviews)
2025 Honda HR-V AWD Sport,Used,"$14,500",Napleton's River Oaks Chrysler Jeep Dodge RAM,4.7,"(1,245 reviews)"
2019 BMW X6 SDrive35i,Used,"$25,150",Auto's of Chicago,5,(6 reviews)
2019 Kia Forte S,Used,"$58,966",Zeigler Nissan of Orland Park,4.9,"(1,951 reviews)"
2025 Mercedes-Benz GLC 300 4MATIC Coupe,Used,"$44,200",Audi Orland Park,4.6,"(1,934 reviews)"
2019 BMW X6 xDrive35i,Used,"$13,700",Bettenhausen Chrysler Dodge Jeep RAM,4.5,"(1,575 reviews)"
2024 Jeep Grand Cherokee L Laredo,Used,"$5,997",Phillips Chevrolet of Lansing,0,(1 review)
2024 Hyundai Elantra SEL,Used,"$45,995",Phillips Chevrolet of Lansing,4.8,"(3,407 reviews)"
2025 Chevrolet Malibu 1LS,Used,"$6,980",Bettenhausen Chrysler Dodge Jeep RAM,4.8,"(3,407 reviews)"
2024 Mazda CX-90 PHEV Base,Used,"$43,962",Sunrise Chevrolet of Glendale Heights,4.8,"(3,407 reviews)"
2024 Nissan Pathfinder SV 4WD,New,"$54,100",Sunrise Chevrolet of Glendale Heights,4.8,"(3,407 reviews)"
2024 Chrysler Pacifica L,Used,"$22,500",DuPage CDJR,4.7,"(3,762 reviews)"
2024 GMC Terrain SLT,New,"$28,255",DuPage CDJR,4.7,"(2,521 reviews)"
2025 Honda HR-V AWD Sport,Used,"$36,998",Ford of Homewood,4.8,(668 reviews)
2023 Mazda CX-50 2.5 S,Used,"$11,999",DuPage CDJR,4.9,(982 reviews)
2014 Buick LaCrosse Premium,New,"$67,245",Tasca Chevrolet Wheeling,4.7,(993 reviews)
2021 Nissan Sentra SV,Used,"$37,994",Dick Wickstrom Chevrolet,4.2,(449 reviews)
2017 Volkswagen Passat SE,New,"$33,694",Muller Subaru Volkswagen,4.6,"(2,549 reviews)"
2021 RAM 1500 Bighorn,New,"$21,965",Patrick Hyundai of Schaumburg,4,(360 reviews)
2022 Mazda MX-30 Premium Plus,New,"$27,495",Affinity Auto Sales,0,(19 reviews)
2022 Hyundai Santa Fe Plug-In Hybrid SEL Convenience,New,"$55,859",CarMax Tinley Park,3.6,(127 reviews)
2021 Chevrolet Equinox LS,Nissan Certified,"$37,000",Patrick Hyundai of Schaumburg,4.8,"(1,358 reviews)"
2020 Kia Sportage S,New,"$52,964",Zeigler Chrysler Dodge Jeep Ram of Schaumburg,4.9,"(5,069 reviews)"
2024 Ford Edge SE,New,"$32,985",Zeigler Chrysler Dodge Jeep Ram of Schaumburg,4.2,(320 reviews)
2020 Chevrolet Equinox 1LT,New,"$29,505",City Volkswagen of Highland,4,"(3,042 reviews)"
2024 Ford Escape Platinum,Used,"$28,998",Zeigler Chrysler Dodge Jeep Ram of Schaumburg,4.6,"(1,558 reviews)"
2024 Mazda CX-30 Premium Package,Used,"$16,998",Hawk Ford of Carol Stream,4.8,"(1,479 reviews)"
2022 Ford Mustang Mach-E GT,Used,"$18,998",Webb Ford,4.3,"(3,521 reviews)"
2024 Volkswagen Tiguan 2.0T SE R-Line Black,Used,"$15,998",Napleton's Arlington Heights Chrysler Dodge Jeep RAM,3.9,"(2,006 reviews)"
2022 Chevrolet Trailblazer Activ,Used,"$35,998",Frankfort Auto Haus,3.6,(209 reviews)
2021 Acura TLX Technology,Used,"$22,998",Mercedes-Benz of Hoffman Estates,4.9,"(2,487 reviews)"
2025 Acura Integra Base,Used,"$29,998",Carvibe LLC,0,(18 reviews)
2025 Acura RDX A-Spec Advance,Used,"$19,998",Muller's Woodfield Acura,0,(2 reviews)
2024 Ford Bronco Sport Big Bend,Used,"$19,998",South Oak Dodge Chrysler Jeep RAM,0,(1 review)
2022 Hyundai Santa Fe SEL 2.4,New,"$38,349",Land Rover Schaumburg,0,(4 reviews)
2022 Chevrolet Equinox LS,Used,"$18,771",Bettenhausen Chrysler Dodge Jeep RAM,0,(5 reviews)
2025 Honda HR-V AWD Sport,New,"$42,660",Currie Motors Ford of Frankfort,0,(15 reviews)
2024 Lincoln Corsair Premiere,New,"$32,475",Currie Motors Ford of Frankfort,0,(5 reviews)
2024 Mazda CX-50 2.5 S Preferred Package,Used,"$33,933",Currie Motors Ford of Frankfort,4.3,"(3,053 reviews)"
2024 Chevrolet Silverado 1500 LT Trail Boss,New,"$34,979",Currie Motors Ford of Frankfort,4.6,"(4,982 reviews)"
2024 Chrysler Pacifica Limited,Used,"$23,998",Fair Oaks Ford,4.3,"(1,165 reviews)"
2024 Audi Q8 e-tron Prestige,Used,"$27,981",Chevrolet of Naperville,3.9,(594 reviews)
2025 Volvo XC90 B6 Plus 6-Seater,New,"$34,195",Woody Buick GMC Naperville,4.6,"(3,601 reviews)"
2024 Honda CR-V Hybrid Sport Touring,New,"$56,400",The Chevrolet Exchange,4.9,"(1,347 reviews)"
2010 Mazda MX-5 Miata Grand Touring,New,"$31,682",Fair Oaks Lincoln,2.5,(14 reviews)
2024 Ford Mustang EcoBoost,Used,"$22,699",Fair Oaks Lincoln,4.6,(793 reviews)
2024 Ford Mustang GT Premium,Used,"$22,991",Audi Naperville,4.6,(793 reviews)
2024 Mercedes-Benz AMG GLA 35 Base,New,"$29,385",BMW of Barrington,4.6,(793 reviews)
2010 Mazda MX-5 Miata Sport,New,"$47,506",Auto Park Chrysler Dodge Jeep Ram,4.8,"(3,726 reviews)"
2019 Ford Escape SE,New,"$32,660",Arnie Bauer Chevrolet GMC,0,(120 reviews)
2025 Kia Sorento SX,New,"$58,749",Lexus of Milwaukee,4.5,(776 reviews)
2025 Genesis G70 2.5T,New,"$41,868",Heiser Ford Lincoln,4.6,"(2,409 reviews)"
2024 Mazda CX-30 Premium Package,New,"$91,940",International Autos,4.6,(195 reviews)
2024 Cadillac LYRIQ Sport w/1SK,New,"$68,955",Diamond Jim's Motorcars,4.8,(485 reviews)
2024 Cadillac LYRIQ Sport w/1SF,Used,"$38,490",Lynch Chrysler Dodge Jeep RAM,4.5,(776 reviews)
2024 Cadillac LYRIQ Sport w/1SF,Used,"$11,500",Janesville Kia,4.3,(744 reviews)
2024 Cadillac LYRIQ Sport w/1SJ,New,"$36,675",Heller Motors,4.7,"(1,728 reviews)"
2024 INFINITI QX55 LUXE,New,"$64,815",McGrath Acura of Downtown Chicago,4.8,(543 reviews)
2024 Toyota Camry SE,Mercedes-Benz Certified,"$49,994",Volkswagen of Downtown Chicago,3.8,(399 reviews)
2024 Hyundai Tucson SE,Used,"$13,990",Honda of Downtown Chicago,3.7,(55 reviews)
2018 Honda Accord Hybrid EX-L,Used,"$9,950",CarMax Roanoke,2.8,"(1,047 reviews)"
2024 Mercedes-Benz AMG GT 53 C,New,"$43,290",West Chicago Auto Mall,2.8,"(1,047 reviews)"
2025 RAM 1500 Big Horn/Lone Star,New,"$50,630",Mercedes-Benz of Chicago,4.7,"(3,022 reviews)"
2023 Dodge Durango GT Plus AWD,New,"$32,670",Marino Chrysler Jeep Dodge RAM,3.2,(51 reviews)
2013 Lexus GS 350 Base,New,"$77,660",Chrysler Dodge Jeep Ram of Chicago,4.9,(103 reviews)
2023 Nissan Altima 2.5 SV,New,"$68,105",McGrath City Hyundai,4,(61 reviews)
2024 Audi Q5 Premium 45 TFSI S line quattro,New,"$67,765",Currie Motors Chevrolet,0,(4 reviews)
2023 Dodge Challenger R/T Scat Pack,New,"$74,085",The Autobarn Mazda of Evanston,4.2,(97 reviews)
2025 Chevrolet Trailblazer LT,New,"$53,625",Al Piemonte Nissan,4.5,"(3,906 reviews)"
2021 Chevrolet Blazer 2LT,Used,"$34,999",Sherman Dodge Chrysler Jeep RAM,4.5,"(3,906 reviews)"
2024 Jeep Wagoneer Base,New,"$28,380",Mike Haggerty Buick GMC,4.5,"(3,906 reviews)"
2025 Chevrolet Equinox 1LT,Used,"$21,884",Ed Napleton Honda,4.5,"(3,906 reviews)"
2024 Chevrolet Silverado 1500 LT Trail Boss,New,"$135,290",CarMax Tulsa,4.5,"(1,385 reviews)"
2024 Jeep Grand Cherokee L Altitude,New,"$54,515",CarMax Pensacola,4.5,"(2,071 reviews)"
2024 Chrysler Pacifica Limited,Used,"$33,000",CarMax Cleveland East,4.4,"(8,973 reviews)"
2024 Ford F-150 XLT,Used,"$19,549",CarMax El Paso West,4.8,"(1,290 reviews)"
2024 Jeep Grand Cherokee 4xe Anniversary Edition,Nissan Certified,"$23,949",CarMax Savannah,4.5,(392 reviews)
2023 Hyundai Santa Fe SEL 2.4,Audi Certified,"$43,500",CarMax Capitol Expressway,4.9,"(4,733 reviews)"
2014 Dodge Durango R/T,New,"$48,999",CarMax Potomac Mills,4.6,"(1,324 reviews)"
2024 Volkswagen Tiguan 2.0T SE R-Line Black 4MOTION,New,"$24,808",CarMax Winston-Salem,4,(83 reviews)
2024 Hyundai Elantra SEL,Chevrolet Certified,"$24,140",CarMax Jackson (TN),4.8,"(3,915 reviews)"
2018 Chevrolet Camaro 2SS,New,"$71,922",Napleton Ford of Oak Lawn,0,(267 reviews)
2016 Ford F-150 Lariat,New,"$34,338",Advantage Chevrolet,4.9,"(4,733 reviews)"
2024 Hyundai Kona SEL,New,"$63,115",Westfield Ford,5,"(6,717 reviews)"
2024 Chrysler Pacifica Limited,New,"$40,999",Napleton's Oak Lawn Mazda,5,"(6,717 reviews)"
2025 RAM 1500 Laramie,New,"$49,349",Old Orchard Nissan,4.9,"(4,733 reviews)"
2024 Volkswagen Tiguan 2.0T SE 4MOTION,New,"$60,820",The Autobarn Volkswagen of Countryside,4.9,"(3,657 reviews)"
2021 Chevrolet Trailblazer RS,New,"$55,665",CarMax Hillside (Eisenhower Expy),4.9,"(3,657 reviews)"
2024 Ford Escape Active,Used,"$24,401",McGrath Acura of Morton Grove,4.5,"(2,007 reviews)"
2024 Ford F-150 STX,Used,"$15,977",McGrath Acura of Morton Grove,4.5,"(2,007 reviews)"
2025 RAM 1500 Big Horn/Lone Star,New,"$35,406",McGrath Acura of Morton Grove,4.5,(231 reviews)
2003 Chevrolet Corvette Z06,New,"$24,701",Golf Mill Ford,4.5,"(2,007 reviews)"
2024 Mercedes-Benz Sprinter 3500XD High Roof,Used,"$33,995",Hertz Car Sales Des Plaines,4.7,"(3,428 reviews)"
2011 Chevrolet Silverado 1500 Work Truck,Used,"$34,998",Golf Mill Chevrolet,4.8,(741 reviews)
2024 Acura TLX A-Spec,New,"$28,100",AutoNation Honda O'Hare,0,(88 reviews)
2024 Jeep Wrangler 4xe Sahara,New,"$48,865",Napleton Lincoln Blue Island,4.1,"(1,123 reviews)"
2024 Land Rover Discovery Sport Core S,New,"$61,350",Wilkins Mazda,4.3,(49 reviews)
2024 Jeep Grand Cherokee L Limited,New,"$33,504",Golf Mill Chevrolet,0,(16 reviews)
2024 Ford F-150 XLT,Used,"$26,785",Larry Roesch Dodge Chrysler Jeep RAM,4.1,"(1,123 reviews)"
2024 Ford Edge SE,New,"$30,197",Audi Westmont,4.4,"(1,356 reviews)"
2024 Ford Edge Titanium,New,"$51,675",Fields Volvo Cars of Northfield,4.4,"(1,356 reviews)"
2024 Ford Edge SEL,New,"$50,892",Toyota on Edens,4.9,"(1,689 reviews)"
2024 Ford Bronco Sport Big Bend,Used,"$29,900",Cars147.com,4.4,"(1,356 reviews)"
2025 Chevrolet Trax FWD 2RS,New,"$67,755",Willowbrook Ford Kia,4.8,(297 reviews)
2024 GMC Sierra 1500 Denali,Used,"$7,500",Willowbrook Ford Kia,4,(441 reviews)
2021 Chevrolet Trailblazer LT,New,"$51,795",Autohaus on Edens,4.4,"(3,359 reviews)"
2025 Lincoln Aviator PREMIERE,New,"$62,527",International Car Center,0,(105 reviews)
2024 Lincoln Nautilus Reserve,New,"$54,988",Chicago Motor Credit,4.7,"(1,245 reviews)"
2024 Audi Q8 e-tron Premium Plus,New,"$44,910",McGrath Kia Highland Park,5,(6 reviews)
2021 BMW M340 i xDrive,New,"$62,035",Genesis of Downers Grove,4.9,"(1,951 reviews)"
2016 Jeep Renegade Trailhawk,New,"$36,268",Castle Mazda Downers Grove,4.6,"(1,934 reviews)"
2023 Chevrolet Trailblazer ACTIV,New,"$45,961",Rizza Cadillac Buick GMC,4.5,"(1,575 reviews)"
